🕘️更新时间,#genre#
CCTV-5,http://61.159.135.108:18000/rtp/238.255.2.134:5999
CCTV-5+,http://111.162.206.238:8686/rtp/225.1.1.121:5002
CCTV-5+,http://171.113.214.167:4022/rtp/239.254.96.234:9484
CCTV-5+,http://180.105.201.177:9981/rtp/239.49.8.18:9610
CCTV-5+,http://121.231.65.77:8095/rtp/239.49.8.18:9610
CCTV-5+,http://114.254.38.200:18888/rtp/239.3.1.130:8004
CCTV-5+,http://27.191.202.62:19999/rtp/239.254.200.46:8004
CCTV-5+,http://223.198.242.211:4000/rtp/239.253.64.100:5140
CCTV-5+,http://61.159.135.108:18000/rtp/238.255.2.185:5999
CCTV-5+,http://220.176.218.98:9000/udp/239.252.219.72:5140
CCTV-5+,http://36.46.98.92:8025/rtp/239.111.205.13:5140
CCTV-6,http://111.162.206.238:8686/rtp/225.1.1.195:5002
CCTV-6,http://183.236.43.98:4013/udp/239.77.0.171:5146
CCTV-6,http://222.218.122.93:8188/udp/239.81.0.233:4056
CCTV-6,http://171.113.214.167:4022/rtp/239.69.1.124:10382
CCTV-6,http://114.254.38.200:18888/rtp/239.3.1.174:8001
CCTV-6,http://27.191.202.62:19999/rtp/239.254.201.154:7207
CCTV-6,http://14.110.101.71:4022/rtp/235.254.198.55:1496
CCTV-6,http://36.46.98.92:8025/rtp/239.112.205.223:5140
CCTV-6,http://36.46.98.75:8025/rtp/239.112.205.223:5140
CCTV-6,http://223.198.242.211:4000/rtp/239.253.64.246:5140
CCTV-7,http://111.162.206.238:8686/rtp/225.1.1.138:5002
CCTV-7,http://171.113.214.167:4022/rtp/239.69.1.103:10256
CCTV-7,http://222.218.122.93:8188/udp/239.81.0.116:4056
CCTV-7,http://114.254.38.200:18888/rtp/239.3.1.61:8104
CCTV-7,http://27.191.202.62:19999/rtp/239.254.200.159:6000
CCTV-7,http://14.110.101.71:4022/rtp/235.254.198.56:1500
CCTV-7,http://223.198.242.211:4000/rtp/239.253.64.54:5140
CCTV-7,http://36.46.98.75:8025/rtp/239.112.205.83:5140
CCTV-7,http://61.159.135.108:18000/rtp/238.255.2.12:5999
CCTV-7,http://220.176.218.98:9000/udp/239.252.220.185:5140
CCTV-8,http://111.162.206.238:8686/rtp/225.1.1.196:5002
CCTV-8,http://222.218.122.93:8188/udp/239.81.0.234:4056
CCTV-8,http://171.113.214.167:4022/rtp/239.69.1.125:10388
CCTV-8,http://27.191.202.62:19999/rtp/239.254.201.155:7208
CCTV-8,http://114.254.38.200:18888/rtp/239.3.1.175:8001
CCTV-8,http://14.110.101.71:4022/rtp/235.254.198.57:1504
CCTV-8,http://36.46.98.75:8025/rtp/239.112.205.224:5140
CCTV-8,http://223.198.242.211:4000/rtp/239.253.64.247:5140
CCTV-8,http://220.176.218.98:9000/udp/239.252.220.196:5140
CCTV-8,http://61.159.135.108:18000/rtp/238.255.2.136:5999
CCTV-9,http://106.53.99.30/php/cctv/cctvnews.php?id=cctv9&q=lg
CCTV-9,http://106.53.99.30/php/cctv/cctvnews.php?id=cctv9&q=cq
CCTV-9,http://106.53.99.30/php/cctv/cctvnews.php?id=cctv9&q=gq
CCTV-9,http://111.162.206.238:8686/rtp/225.1.1.119:5002
CCTV-9,http://171.113.214.167:4022/rtp/239.69.1.104:10262
CCTV-9,http://114.107.46.2:8188/rtp/238.1.78.240:7792
CCTV-9,http://27.191.202.62:19999/rtp/239.254.200.59:8112
CCTV-9,http://180.105.201.177:9981/rtp/239.49.8.53:9814
CCTV-9,http://121.231.65.77:8095/rtp/239.49.8.53:9814
CCTV-9,http://106.116.241.180:9999/rtp/239.254.200.59:8112
CCTV-10,http://111.162.206.238:8686/rtp/225.1.1.140:5002
CCTV-10,http://144.255.32.94:8288/udp/239.21.1.155:5002
CCTV-10,http://171.113.214.167:4022/rtp/239.69.1.105:10268
CCTV-10,http://222.218.122.93:8188/udp/239.81.0.118:4056
CCTV-10,http://180.105.201.177:9981/rtp/239.49.8.134:6000
CCTV-10,http://114.107.46.2:8188/rtp/238.1.78.241:7800
CCTV-10,http://111.113.88.198:2000/rtp/239.121.4.158:8932
CCTV-10,http://144.255.18.234:6688/udp/239.21.1.155:5002
CCTV-10,http://180.105.201.177:9981/rtp/239.49.8.54:9818
CCTV-10,http://106.116.241.180:9999/rtp/239.254.200.160:6000
CCTV-11,http://111.162.206.238:8686/rtp/225.1.2.192:5002
CCTV-11,http://171.113.214.167:4022/rtp/239.69.1.154:10560
CCTV-11,http://144.255.32.94:8288/udp/239.21.2.2:5002
CCTV-11,http://114.100.195.26:4022/rtp/238.1.78.206:7502
CCTV-11,http://222.218.122.93:8188/udp/239.81.0.229:4056
CCTV-11,http://27.191.202.62:19999/rtp/239.254.201.123:8120
CCTV-11,http://114.107.46.2:8188/rtp/238.1.78.206:7502
CCTV-11,http://106.116.241.180:9999/rtp/239.254.201.123:8120
CCTV-11,http://115.171.80.57:1688/rtp/225.1.8.73:8120
CCTV-11,http://144.255.18.234:6688/udp/239.21.2.2:5002
CCTV-12,http://111.162.206.238:8686/rtp/225.1.1.142:5002
CCTV-12,http://171.113.214.167:4022/rtp/239.69.1.106:10274
CCTV-12,http://180.105.201.177:9981/rtp/239.49.8.135:6000
CCTV-12,http://121.231.65.77:8095/rtp/239.49.8.135:6000
CCTV-12,http://180.105.201.177:9981/rtp/239.49.8.55:9822
CCTV-12,http://106.116.241.180:9999/rtp/239.254.200.161:6000
CCTV-12,http://14.110.101.71:4022/rtp/235.254.198.60:1516
CCTV-12,http://114.254.38.200:18888/rtp/239.3.1.64:8124
CCTV-12,http://111.113.88.198:2000/rtp/239.121.4.159:8938
CCTV-12,http://36.46.98.75:8025/rtp/239.112.205.88:5140
CCTV-13,http://111.162.206.238:8686/rtp/225.1.2.193:5002
CCTV-13,http://171.113.214.167:4022/rtp/239.254.96.161:9040
CCTV-13,http://111.113.88.198:2000/rtp/239.121.4.13:8028
CCTV-13,http://114.254.38.200:18888/rtp/239.3.1.124:8128
CCTV-13,http://106.116.241.180:9999/rtp/239.254.200.9:8264
CCTV-13,http://27.191.202.62:19999/rtp/239.254.200.9:8264
CCTV-13,http://61.159.135.108:18000/rtp/238.255.2.16:5999
CCTV-13,http://220.176.218.98:9000/udp/239.252.219.139:5140
CCTV-13,http://106.120.13.134:4022/rtp/225.1.8.168:8130
CCTV-13,http://171.104.106.97:50112/udp/239.81.0.206:4056
CCTV-14,http://111.162.206.238:8686/rtp/225.1.1.144:5002
CCTV-14,http://171.113.214.167:4022/rtp/239.69.1.107:10280
CCTV-14,http://180.105.201.177:9981/rtp/239.49.8.56:9826
CCTV-14,http://27.191.202.62:19999/rtp/239.254.200.162:6000
CCTV-14,http://180.105.201.177:9981/rtp/239.49.8.136:6000
CCTV-14,http://106.116.241.180:9999/rtp/239.254.200.162:6000
CCTV-14,http://121.231.65.77:8095/rtp/239.49.8.56:9826
CCTV-14,http://121.231.65.77:8095/rtp/239.49.8.136:6000
CCTV-14,http://111.113.88.198:2000/rtp/239.121.4.160:8944
CCTV-14,http://114.254.38.200:18888/rtp/239.3.1.65:8132
CCTV-15,http://111.162.206.238:8686/rtp/225.1.2.194:5002
CCTV-15,http://171.113.214.167:4022/rtp/239.69.1.155:10566
CCTV-15,http://106.116.241.180:9999/rtp/239.254.201.124:8136
CCTV-15,http://111.113.88.198:2000/rtp/239.121.4.202:9208
CCTV-15,http://27.191.202.62:19999/rtp/239.254.201.124:8136
CCTV-15,http://114.254.38.200:18888/rtp/239.3.1.153:8136
CCTV-15,http://61.159.135.108:18000/rtp/238.255.2.18:5999
CCTV-15,http://36.46.98.92:8025/rtp/239.112.205.214:5140
CCTV-15,http://36.46.98.75:8025/rtp/239.112.205.214:5140
CCTV-15,http://220.176.218.98:9000/udp/239.252.219.79:5140
CCTV-16,http://171.113.214.167:4022/rtp/239.69.1.249:11136
CCTV-16,http://111.162.206.238:8686/rtp/225.1.2.237:5002
CCTV-16,http://171.113.214.167:4022/rtp/239.69.1.247:11124
CCTV-16,http://114.254.38.200:18888/rtp/239.3.1.184:8001
CCTV-16,http://111.113.88.198:2000/rtp/239.121.4.122:8008
CCTV-16,http://36.46.98.75:8025/rtp/239.111.205.134:5140
CCTV-16,http://220.176.218.98:9000/udp/239.252.220.237:5140
CCTV-16,http://36.46.98.92:8025/rtp/239.111.205.134:5140
CCTV-16,http://112.66.75.249:8188/rtp/239.253.64.251:5140
CCTV-16,http://112.66.75.249:8188/rtp/239.253.64.126:5140
CCTV-17,http://111.162.206.238:8686/rtp/225.1.2.52:5002
CCTV-17,http://171.113.214.167:4022/rtp/239.69.1.152:10548
CCTV-17,http://144.255.32.94:8288/udp/239.21.1.186:5002
CCTV-17,http://114.107.46.2:8188/rtp/238.1.78.178:7296
CCTV-17,http://106.116.241.180:9999/rtp/239.254.201.120:8144
CCTV-17,http://180.105.201.177:9981/rtp/239.49.8.132:6000
CCTV-17,http://180.105.201.177:9981/rtp/239.49.8.52:9810
CCTV-17,http://114.100.195.26:4022/rtp/238.1.78.178:7296
CCTV-17,http://144.255.18.234:6688/udp/239.21.1.186:5002
CCTV-17,http://27.191.202.62:19999/rtp/239.254.201.120:8144
CCTV-4K,http://171.113.214.167:4022/rtp/239.69.1.12:9712
CCTV-4K,http://114.100.195.26:4022/rtp/238.1.78.137:6968
CCTV-4K,http://123.181.124.143:82/rtp/239.254.201.67:6000
CCTV-4K,http://114.107.46.2:8188/rtp/238.1.78.137:6968
CCTV-4K,http://220.176.218.98:9000/rtp/239.252.219.60:5140
CCTV-4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631
CHC动作电影,http://111.162.206.238:8686/rtp/225.1.1.215:5002
CHC动作电影,http://171.113.214.167:4022/rtp/239.69.1.242:11094
CHC动作电影,http://220.176.218.98:9000/udp/239.252.219.85:5140
CHC动作电影,https://shyd.695847.xyz/cms001/ch00000090990000001580/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
CHC动作电影,https://live.chinacert.cftest5.cn/mg/?id=644368714
CHC家庭影院,http://111.162.206.238:8686/rtp/225.1.1.213:5002
CHC家庭影院,http://171.113.214.167:4022/rtp/239.69.1.243:11100
CHC家庭影院,http://220.176.218.98:9000/udp/239.252.219.84:5140
CHC家庭影院,https://shyd.695847.xyz/cms001/ch00000090990000001570/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
CHC家庭影院,https://live.chinacert.cftest5.cn/mg/?id=644368373
CHC影迷电影,http://111.162.206.238:8686/rtp/225.1.1.214:5002
CHC影迷电影,http://171.113.214.167:4022/rtp/239.69.1.241:11088
CHC影迷电影,http://220.176.218.98:9000/udp/239.252.219.83:5140
CHC影迷电影,http://106.59.2.207:55555/rtp/239.200.201.34:8148
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20251107100047ab01139425f64029b24f792ea75c096e&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251107100047&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.88&SecurityKey=20251107100047&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f3ecb87a660b7b9f190186512452d91e&ddCalcu=ef13e9e0dc22b058472a1656608b170b991f
CHC影迷电影,https://shyd.695847.xyz/cms001/ch00000090990000001581/index.m3u8?IASHttpSessionId=RR4967720251014100028031761&ispcode=12
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=2025110714003525eafcb15eea403b809e5923667f53ba&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251107140035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.83&SecurityKey=20251107140035&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a9acfc45f305413275d5a5e8b8727daa&ddCalcu=aaa9eda07c22f07c84b58fe350a554d15372
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20251107160030b69a3b3eae35436dacf826ba50662695&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251107160030&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.83&SecurityKey=20251107160030&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9902cec1c34c73f7f42e56c128ccbca4&ddCalcu=49a9ec00b22cc0ce8c211cc3645ce7234ff7
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20251107180031dae50f41cbf2443ca091b672a5cab1ed&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251107180031&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.83&SecurityKey=20251107180031&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ff80cfa9cc1d857ed691bc6131e552ae&ddCalcu=efafe2805025c0ef1a391c6cc1bd189567de
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20251108060159daf2a4839ef2482383059f8d2847b1e1&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251108060159&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.90&SecurityKey=20251108060159&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=38f2ba11c00df595c0c6a14528f1980d&ddCalcu=d308e8f09221b0fa81215c4010ad6fc509c5

📡卫视频道,#genre#
浙江卫视,http://111.162.206.238:8686/rtp/225.1.1.112:5002
浙江卫视,http://144.255.32.94:8288/udp/239.21.1.90:5002
浙江卫视,http://222.218.122.93:8188/udp/239.81.0.108:4056
浙江卫视,http://171.113.214.167:4022/rtp/239.254.96.143:8932
浙江卫视,http://106.116.241.180:9999/rtp/239.254.200.53:8036
浙江卫视,http://180.105.201.177:9981/rtp/239.49.8.20:9618
浙江卫视,http://180.105.201.177:9981/rtp/239.49.8.139:6000
浙江卫视,http://121.231.65.77:8095/rtp/239.49.8.139:6000
浙江卫视,http://115.171.80.57:1688/udp/225.1.8.46:8036
浙江卫视,http://27.191.202.62:19999/rtp/239.254.200.53:8036
湖南卫视,http://180.105.201.177:9981/rtp/239.49.8.12:9418
湖南卫视,http://144.255.32.94:8288/udp/239.21.1.158:5002
湖南卫视,http://222.218.122.93:8188/udp/239.81.0.110:4056
湖南卫视,http://111.162.206.238:8686/rtp/225.1.1.114:5002
湖南卫视,http://121.231.65.77:8095/rtp/239.49.8.142:6000
湖南卫视,http://114.100.195.26:4022/rtp/238.1.78.160:7152
湖南卫视,http://121.231.65.77:8095/rtp/239.49.8.12:9418
湖南卫视,http://144.255.18.234:6688/udp/239.21.1.158:5002
湖南卫视,http://171.113.214.167:4022/rtp/239.254.96.139:8908
湖南卫视,http://180.105.201.177:9981/rtp/239.49.8.142:6000
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://180.105.201.177:9981/rtp/239.49.8.141:6000
北京卫视,http://111.162.206.238:8686/rtp/225.1.1.113:5002
北京卫视,http://14.110.101.71:4022/rtp/235.254.198.66:1540
北京卫视,http://171.113.214.167:4022/rtp/239.254.96.141:8920
北京卫视,http://121.231.65.77:8095/rtp/239.49.8.141:6000
北京卫视,http://114.100.195.26:4022/rtp/238.1.78.162:7168
北京卫视,http://114.107.46.2:8188/rtp/238.1.78.162:7168
北京卫视,http://144.255.18.234:6688/udp/239.21.1.88:5002
北京卫视,http://180.105.201.177:9981/rtp/239.49.8.11:9414
东方卫视,http://111.162.206.238:8686/rtp/225.1.2.31:5002
东方卫视,http://171.113.214.167:4022/rtp/239.254.96.142:8926
东方卫视,http://180.105.201.177:9981/rtp/239.49.8.140:6000
东方卫视,http://180.105.201.177:9981/rtp/239.49.8.17:9606
东方卫视,http://115.171.80.57:1688/udp/225.1.8.45:8032
东方卫视,http://144.255.18.234:6688/udp/239.21.1.111:5002
东方卫视,http://114.107.46.2:8188/rtp/238.1.78.163:7176
东方卫视,http://114.100.195.26:4022/rtp/238.1.78.163:7176
东方卫视,http://14.110.101.71:4022/rtp/235.254.198.73:1568
东方卫视,http://36.46.98.75:8025/rtp/239.112.205.61:5140
江苏卫视,http://180.105.201.177:9981/rtp/239.49.8.16:9602
江苏卫视,http://111.162.206.238:8686/rtp/225.1.1.126:5002
江苏卫视,http://171.113.214.167:4022/rtp/239.254.96.144:8938
江苏卫视,http://115.171.216.120:4000/udp/225.1.8.44:8028
江苏卫视,http://106.116.241.180:9999/rtp/239.254.200.51:8028
江苏卫视,http://121.231.65.77:8095/rtp/239.49.8.16:9602
江苏卫视,http://121.231.65.77:8095/rtp/239.49.8.138:6000
江苏卫视,http://114.100.195.26:4022/rtp/238.1.78.165:7192
江苏卫视,http://111.113.88.198:2000/rtp/239.121.4.115:8672
江苏卫视,http://27.191.202.62:19999/rtp/239.254.200.51:8028
深圳卫视,http://111.162.206.238:8686/rtp/225.1.1.117:5002
深圳卫视,http://171.113.214.167:4022/rtp/239.254.96.137:8896
深圳卫视,http://144.255.32.94:8288/udp/239.21.1.93:5002
深圳卫视,http://115.171.80.57:1688/udp/225.1.8.43:8020
深圳卫视,http://121.231.65.77:8095/rtp/239.49.8.145:6000
深圳卫视,http://14.110.101.71:4022/rtp/235.254.198.71:1560
深圳卫视,http://27.191.202.62:19999/rtp/239.254.200.50:8020
深圳卫视,http://106.116.241.180:9999/rtp/239.254.200.50:8020
深圳卫视,http://114.107.46.2:8188/rtp/238.1.78.156:7120
深圳卫视,http://114.254.38.200:18888/rtp/239.3.1.134:8020

📡港澳台频道,#genre#
凤凰卫视资讯台,https://smart.dxjc.pp.ua/smart.php?id=phoenixinfo_hd&token=tmxk
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰香港,https://smart.dxjc.pp.ua/smart.php?id=hkphoenix_twn&token=tmxk
TVBPLUS,https://smart.dxjc.pp.ua/smart.php?id=j2_twn&token=tmxk
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
美亚电影,https://smart.dxjc.pp.ua/smart.php?id=meiyamovie_twn&token=tmxk
TVBS精采台,https://4gtv.dxjc.pp.ua/4gtv-4gtv067/index.m3u8
TVBS精采台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv067
TVBS精采台,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv067/index.m3u8
TVBS精采台,https://mao.ffmking888.dpdns.org/?id=VFZCUaeyvumHhaWPsAxx&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
TVBS新聞台,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv072/index.m3u8
TVBS新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072
TVBS新聞台,https://mao.ffmking888.dpdns.org/?id=VFZCUaaWsOiBngxx&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
TVBS新聞台,https://usiptv.esnad.dpdns.org/?id=tvbsnews
民視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-ftv13
民視新聞台,https://mao.ffmking888.dpdns.org/?id=5rCR6KaW5paw6IGe5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
中天新聞台,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv009/index.m3u8
中天新聞台,https://mao.ffmking888.dpdns.org/?id=5Lit5aSp5paw6IGe5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
中天新聞台,https://4gtv.dxjc.pp.ua/of-4gtv-4gtv009/index.m3u8
中天新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009
中天新聞台,https://4gtv.dxjc.pp.ua/4gtv-4gtv009/index.m3u8
中天综合,https://smart.dxjc.pp.ua/smart.php?id=ctizhonghe&token=tmxk
中天娱乐,https://smart.dxjc.pp.ua/smart.php?id=ctient&token=tmxk
东森新闻台,https://smart.dxjc.pp.ua/smart.php?id=ettvnews&token=tmxk
东森综合台,https://smart.dxjc.pp.ua/smart.php?id=ettvzhonghe&token=tmxk
东森电影台,https://smart.dxjc.pp.ua/smart.php?id=ettvmovie&token=tmxk
TVBS新闻台,http://61.221.215.25:8800/hls/9/index.m3u8
鏡電視新聞台,https://4gtv.dxjc.pp.ua/4gtv-4gtv075/index.m3u8
鏡電視新聞台,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv075/index.m3u8
鏡電視新聞台,https://mao.ffmking888.dpdns.org/?id=6Yah6Zu76KaW5paw6IGe5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
鏡電視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv075
非凡新闻,https://smart.dxjc.pp.ua/smart.php?id=feifannews_twn&token=tmxk
AXN Taiwan,https://smart.dxjc.pp.ua/smart.php?id=axn_twn&token=tmxk
HBO_HD,https://smart.dxjc.pp.ua/smart.php?id=hbohd_twn&token=tmxk
HBO_HITS,https://smart.dxjc.pp.ua/smart.php?id=hbohit_twn&token=tmxk
台視新聞台,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv051/index.m3u8
台視新聞台,https://4gtv.dxjc.pp.ua/4gtv-4gtv051/index.m3u8
台視新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv051
台視新聞台,https://usiptv.esnad.dpdns.org/?id=tsnews
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻,https://smart.dxjc.pp.ua/smart.php?id=ttvnews_twn&token=tmxk
寰宇新聞台,https://mao.ffmking888.dpdns.org/?id=5aaw5a6H5paw6IGe5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
寰宇新聞台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=litv-longturn14
靖天資訊台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv065
靖天資訊台,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp6LOH6KiK5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
三立综合台,https://smart.dxjc.pp.ua/smart.php?id=sanlizhonghe&token=tmxk
好萊塢電影台,https://smart.dxjc.pp.ua/smart.php?id=hollywoodmovies_twn&token=tmxk
時尚運動X,https://4gtv.dxjc.pp.ua/li-4gtv-4gtv014/index.m3u8
時尚運動X,https://4gtv.dxjc.pp.ua/4gtv-4gtv014/index.m3u8
